Seed	Size	Fitness	Members
YKL012W	35	0.577414981	YDR235W,YDR240C,YIL061C,YHR086W,YGR013W,YLR298C,YBR119W,YOR159C,YLR275W,YPR182W,YLR116W,YPL178W,YLR147C,YMR125W,YGR074W,YFL017W-A,YER029C,YIR009W,YDR432W,YDL030W,YDL209C,YJL203W,YOR319W,YJR017C,YMR288W,YPL213W,YML049C,YMR240C,YER165W,YGR278W,YKL214C,YNL251C,YPL190C,YPR094W
YKL013C	7	0.595239721	YIL062C,YNR035C,YLR370C,YBR234C,YJR065C,YDL029W
YKL014C	4	0.298859842	YNR038W,YOL144W,YLR221C
YKL015W	12	0.61257576	YGL013C,YHR178W,YOR337W,YDR034C,YAL051W,YDR421W,YKL038W,YLR451W,YOR172W,YBR240C,YOR363C
YKL016C	15	0.915032008	YLR295C,YML081C-A,YOL077W-A,YPR020W,YPL271W,Q0130,YDR377W,YBL099W,Q0080,Q0085,YDR298C,YPL078C,YDR322C-A,YDL004W
YKL017C	3	0.332383557	YHR164C,YLR430W
YKL018W	27	0.783936392	YNL317W,YBR175W,YAR003W,YOR179C,YLR277C,YLR115W,YPR107C,YKR002W,YNL222W,YKL059C,YDR469W,YBR258C,YHR119W,YGR156W,YJR093C,YDR195W,YAL043C,YDR301W,YLR015W,YER133W,YPL138C,YDR228C,YBR050C,YDR028C,YMR061W,YKL193C
YKL020C	8	0.178592593	YIR033W,YER111C,YDR264C,YDL019C,YOR034C,YLR182W,YAR042W
YKL021C	61	0.487380708	YJL112W,YJL069C,YER082C,YAR003W,YDR324C,YBR175W,YCR057C,YNL182C,YDR267C,YGL137W,YFR021W,YDL145C,YGL100W,YKL018W,YCL039W,YMR093W,YPL126W,YCR084C,YLR129W,YLR222C,YLR409C,YLR208W,YNL253W,YMR131C,YNL006W,YOR212W,YOR026W,YOR229W,YOR230W,YOR269W,YPL100W,YKR036C,YLR429W,YMR092C,YKL213C,YPL151C,YLL011W,YLR196W,YOR272W,YIL046W,YFL009W,YBR103W,YBL008W,YGL213C,YBR234C,YGR200C,YCR072C,YGL190C,YIR012W,YDR080W,YEL056W,YER107C,YDR364C,YMR049C,YGL004C,YGR225W,YDR165W,YDR488C,YHR085W,YHR197W
YKL022C	15	0.898505745	YBL084C,YHR166C,YDR260C,YDR118W,YIR025W,YGL240W,YDL008W,YFR036W,YOR249C,YLR102C,YNL172W,YLR127C,YGL003C,YCR060W
YKL025C	2	0.777777788	YGL094C
YKL028W	3	0.127434718	YKR062W,YPR086W
YKL032C	6	0.117186186	YPR065W,YMR072W,YPR052C,YBR089C-A,YDR174W
YKL034W	6	0.380927139	YHR115C,YDR143C,YDR313C,YMR247C,YPR093C
YKL038W	13	0.348690418	YOR337W,YMR168C,YLR451W,YOR363C,YOR172W,YDR034C,YHR178W,YKL015W,YGL013C,YBR240C,YAL051W,YDR421W
YKL041W	6	0.680603498	YMR077C,YLR025W,YKL002W,YDR486C,YKR035W-A
YKL042W	7	0.660486241	YNL225C,YPL124W,YDR356W,YBR109C,YAL047C,YDL239C
YKL043W	3	0.131672222	YER111C,YMR016C
YKL045W	4	0.601870191	YNL102W,YBL035C,YIR008C
YKL048C	83	0.841087131	YJL141C,YJL164C,YDR490C,YDL159W,YJL095W,YBL016W,YHR030C,YHR205W,YJL187C,YDR122W,YGR040W,YGL158W,YOL113W,YNL298W,YLR362W,YNL161W,YLR096W,YOR061W,YPL204W,YKL139W,YPL209C,YKL166C,YPL203W,YPR161C,YPL031C,YLR248W,YOR267C,YPL026C,YKL171W,YNR031C,YOL016C,YOL045W,YNL154C,YPR054W,YOL128C,YOR233W,YMR216C,YNL020C,YNL307C,YLR113W,YPL140C,YOR231W,YMR001C,YER129W,YMR139W,YPL153C,YKL101W,YJL128C,YDL101C,YDR477W,YAR019C,YGR092W,YDR507C,YIL035C,YGR188C,YBR097W,YHR102W,YBR160W,YCL024W,YGL180W,YIL095W,YBL105C,YHL007C,YHR135C,YDR283C,YDL017W,YBR059C,YDL028C,YHR079C,YJR059W,YJL165C,YCR008W,YHR082C,YER123W,YFL033C,YBR274W,YAL017W,YGR052W,YFL029C,YAR018C,YFR014C,YDR247W
YKL049C	14	0.339593928	YNL031C,YNL030W,YOL012C,YDR225W,YBL002W,YDR224C,YBL003C,YBR010W,YBR009C,YAL019W,YER030W,YDL074C,YBL025W
YKL052C	10	0.86556281	YBR233W-A,YGL061C,YDR016C,YDR320C-A,YKL138C-A,YKR083C,YDR201W,YKR037C,YGR113W
YKL054C	5	0.182149965	YJR035W,YML097C,YMR264W,YDR273W
YKL057C	12	0.414349403	YGL100W,YJR042W,YGL092W,YDL116W,YER105C,YBL079W,YDL088C,YMR047C,YKL068W,YKR082W,YMR153W
YKL058W	2	0.058881763	YOR194C
YKL059C	20	0.779837805	YOR179C,YLR277C,YLR115W,YKR002W,YPR107C,YNL317W,YNL222W,YGR156W,YDR195W,YJR093C,YAL043C,YDR301W,YKL018W,YER133W,YDR228C,YBR050C,YDR028C,YMR061W,YKL193C
YKL062W	9	0.7078761	YER169W,YDR216W,YPL038W,YMR182C,YMR070W,YDR253C,YHL027W,YDR463W
YKL068W	17	0.594020983	YGL092W,YMR047C,YGL172W,YGR119C,YJR042W,YKL057C,YER105C,YBL079W,YGL100W,YDL116W,YFR002W,YJL041W,YJL061W,YKR082W,YMR153W,YDL088C
YKL078W	32	0.535302328	YGL120C,YMR128W,YGL251C,YDL031W,YBR142W,YFL002C,YGL078C,YJL050W,YJL138C,YDL084W,YGL064C,YGL171W,YLR398C,YKR024C,YLL008W,YLR276C,YHR169W,YKR059W,YMR190C,YNL112W,YNR038W,YOR046C,YOR204W,YIR002C,YLR032W,YBR073W,YOR191W,YPL082C,YGL163C,YJR035W,YFR038W
YKL079W	6	0.679307553	YGL216W,YPL155C,YPR141C,YEL061C,YBL063W
YKL080W	16	0.950308036	YEL027W,YHR026W,YPL234C,YGR020C,YHR039C-A,YPR036W,YLR447C,YDL185W,YEL051W,YOR332W,YBR127C,YMR054W,YOR270C,YJR033C,YDR202C
YKL088W	2	1	YKR072C
YKL092C	7	0.064292906	YBL105C,YER125W,YHR205W,YPL242C,YOL081W,YNL152W
YKL096W	4	1	YJL159W,YKL096W-A,YKL164C
YKL096W-A	4	1	YJL159W,YKL096W,YKL164C
YKL101W	83	0.822360403	YJL141C,YJL164C,YDR490C,YDL159W,YJL095W,YBL016W,YHR030C,YHR205W,YJL187C,YDR122W,YGR040W,YGL158W,YOL113W,YOR061W,YNL298W,YLR362W,YNL161W,YLR096W,YPL204W,YKL139W,YKL166C,YPL203W,YPL209C,YPR161C,YPL031C,YLR248W,YPL026C,YKL171W,YNR031C,YOL016C,YOL045W,YNL154C,YPR054W,YOL128C,YNL020C,YMR216C,YOR267C,YOR233W,YPL140C,YNL307C,YLR113W,YOR231W,YMR001C,YPL153C,YMR139W,YER129W,YKL048C,YJL128C,YDL101C,YDR477W,YAR019C,YGR092W,YIL035C,YGR188C,YBR097W,YDR507C,YHR102W,YBR160W,YCL024W,YGL180W,YIL095W,YBL105C,YHL007C,YHR135C,YDR283C,YDL017W,YBR059C,YDL028C,YHR079C,YJR059W,YJL165C,YCR008W,YHR082C,YER123W,YFL033C,YBR274W,YAL017W,YGR052W,YFL029C,YAR018C,YFR014C,YDR247W
YKL103C	2	1	YHR113W
YKL108W	2	0.108756842	YJL090C
YKL112W	4	0.302693533	YBR114W,YJR052W,YPL046C
YKL113C	5	0.185716077	YGR258C,YNL085W,YOR033C,YER041W
YKL119C	2	1	YHR060W
YKL122C	6	0.97919677	YPL243W,YPR088C,YDL092W,YPL210C,YML105C
YKL124W	2	0.013181672	YGL227W
YKL129C	32	0.583488164	YMR109W,YNR035C,YHR114W,YLR370C,YHR016C,YFR024C-A,YJL020C,YER114C,YDR388W,YLR310C,YBL007C,YPR154W,YCR088W,YBL085W,YOR326W,YBR200W,YDR162C,YAR014C,YAL029C,YHL002W,YER118C,YHR023W,YCR009C,YKL013C,YDL029W,YBR234C,YJR065C,YIR006C,YIL062C,YNL084C,YLR337C
YKL135C	5	0.402716958	YHL019C,YPL259C,YPR029C,YLR170C
YKL138C	42	0.981510112	YDR237W,YBR122C,YDR322W,YBL038W,YDR462W,YCR071C,YDR405W,YBR282W,YJL096W,YDR116C,YDL202W,YGR076C,YHR147C,YDR115W,YCR003W,YBR268W,YCR046C,YJL063C,YGL068W,YKL167C,YKL170W,YKR006C,YKR085C,YLR312W-A,YLR439W,YML009C,YML025C,YMR024W,YMR193W,YMR225C,YMR286W,YNL005C,YNL177C,YNL185C,YNL252C,YNL284C,YNR022C,YOR150W,YPL173W,YPL183W-A,YPR100W
YKL138C-A	10	0.895828804	YBR233W-A,YGL061C,YDR016C,YDR320C-A,YKR083C,YKR037C,YKL052C,YDR201W,YGR113W
YKL139W	3	0.172544262	YJL006C,YML112W
YKL140W	2	1	YBR177C
YKL143W	5	0.371093448	YBR077C,YGR163W,YML121W,YKR007W
YKL144C	32	0.867258053	YDR045C,YNL151C,YJL011C,YOR207C,YKR025W,YOR116C,YPR190C,YDL150W,YNR003C,YNL113W,YPR110C,YOR210W,YOR224C,YPR187W,YBR154C,YHR143W-A,YDR404C,YOR340C,YJR063W,YPR010C,YOR341W,YGL070C,YJL140W,YOR151C,YGR186W,YNL248C,YIL021W,YDR156W,YGR005C,YJL148W,YOL005C
YKL145W	31	0.822901331	YDR394W,YOR117W,YGL048C,YDL007W,YOR259C,YDR363W-A,YFR010W,YIL075C,YDL097C,YFR052W,YGR232W,YDR427W,YPR108W,YER021W,YLR421C,YOR261C,YHR027C,YHR200W,YDL147W,YHL030W,YFR004W,YBR080C,YEL037C,YER143W,YER162C,YOL072W,YDR159W,YPR045C,YMR276W,YLL039C
YKL149C	12	0.372865649	YDL188C,YDL134C,YDR075W,YDL047W,YIL039W,YLR361C,YLR433C,YML016C,YML057W,YMR224C,YPL179W
YKL150W	5	1	YGR234W,YML125C,YHR042W,YPR048W
YKL152C	2	1	YJL155C
YKL154W	2	0.777777788	YDR292C
YKL155C	30	0.973711836	YNL081C,YPR166C,YPL013C,YMR188C,YPL118W,YMR158W,YOR158W,YNL306W,YNL137C,YGR165W,YJR101W,YIL093C,YDR347W,YGL129C,YGR084C,YBR146W,YBL090W,YNR037C,YDL045W-A,YKL003C,YHL004W,YBR251W,YDR041W,YJR113C,YGR215W,YDR175C,YDR337W,YER050C,Q0140
YKL156W	46	0.946597847	YGL189C,YGR214W,YGL123W,YER131W,YGR118W,YHR021C,YBR181C,YJL191W,YHL015W,YBR048W,YER074W,YCR031C,YJR123W,YER102W,YDR025W,YBL072C,YBR189W,YDR064W,YDR447C,YIL069C,YDR450W,YLR048W,YML026C,YLR441C,YNL302C,YLR167W,YOR293W,YPL081W,YOR096W,YPR132W,YOR167C,YLR264W,YMR143W,YML024W,YPL090C,YMR230W,YKR057W,YOL121C,YNL096C,YDL083C,YOL040C,YNL178W,YML063W,YMR116C,YJL136C
YKL164C	4	1	YJL159W,YKL096W,YKL096W-A
YKL165C	2	1	YLL031C
YKL166C	60	0.479035344	YJL164C,YPL203W,YJL141C,YDR490C,YPR054W,YMR139W,YMR216C,YNL307C,YOR267C,YMR001C,YLR113W,YDL159W,YJL095W,YBL016W,YHR030C,YHR205W,YJL187C,YDR122W,YGR040W,YGL158W,YKL101W,YKL048C,YER129W,YJL128C,YDL101C,YDR477W,YAR019C,YGR092W,YDR507C,YIL035C,YGR188C,YBR097W,YHR102W,YBR160W,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YBR059C,YDR283C,YDL017W,YDL028C,YHR079C,YJR059W,YJL165C,YCR008W,YHR082C,YER123W,YFL033C,YBR274W,YAL017W,YGR052W,YFL029C,YAR018C,YFR014C,YDR247W
YKL167C	42	0.939649993	YDR237W,YDR322W,YBR122C,YDR462W,YCR071C,YDR405W,YBL038W,YBR282W,YPR100W,YLR312W-A,YNL185C,YMR286W,YKL170W,YOR150W,YPL183W-A,YNL177C,YMR193W,YMR225C,YKR085C,YNR022C,YNL284C,YMR024W,YNL252C,YNL005C,YPL173W,YLR439W,YKR006C,YML009C,YML025C,YJL096W,YDL202W,YGR076C,YHR147C,YDR115W,YDR116C,YCR003W,YCR046C,YJL063C,YGL068W,YKL138C,YBR268W
YKL170W	42	0.981510112	YDR237W,YBR122C,YDR322W,YBL038W,YDR462W,YCR071C,YDR405W,YBR282W,YKL167C,YJL096W,YDL202W,YGR076C,YHR147C,YDR115W,YDR116C,YCR003W,YCR046C,YJL063C,YGL068W,YKL138C,YBR268W,YKR006C,YKR085C,YLR312W-A,YLR439W,YML009C,YML025C,YMR024W,YMR193W,YMR225C,YMR286W,YNL005C,YNL177C,YNL185C,YNL252C,YNL284C,YNR022C,YOR150W,YPL173W,YPL183W-A,YPR100W
YKL171W	82	0.794284031	YJL141C,YKL166C,YJL164C,YDR490C,YJL095W,YHR030C,YHR205W,YJL187C,YDR122W,YGR040W,YGL158W,YKL101W,YKL048C,YER129W,YJL128C,YDL101C,YDR477W,YAR019C,YGR092W,YDR507C,YIL035C,YGR188C,YBR097W,YHR102W,YBR160W,YCL024W,YGL180W,YIL095W,YBL105C,YKL139W,YHL007C,YHR135C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YHR079C,YJL165C,YJR059W,YCR008W,YHR082C,YER123W,YNL298W,YOL113W,YLR362W,YNL161W,YFL033C,YLR096W,YPL153C,YFL029C,YAR018C,YLR113W,YLR248W,YFR014C,YMR001C,YMR139W,YMR216C,YNL020C,YNL154C,YDR247W,YBR274W,YNL307C,YNR031C,YOL016C,YOL045W,YAL017W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YGR052W,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YKL173W	32	0.639416507	YPR082C,YDL098C,YBR152W,YBR055C,YDR473C,YGR091W,YOR159C,YPR182W,YLR147C,YPR178W,YLR275W,YOR308C,YJR022W,YDR378C,YBL026W,YER112W,YFL017W-A,YER146W,YER029C,YNL147W,YLR438C-A,YGR074W,YGR006W,YEL026W,YJL124C,YDL030W,YIR009W,YPL213W,YML049C,YJL203W,YOR310C
YKL181W	5	0.995904743	YOL061W,YER099C,YBL068W,YHL011C
YKL185W	14	0.642832706	YIL084C,YAL013W,YBR095C,YDR207C,YPL181W,YMR263W,YNL097C,YPL139C,YNL330C,YOL004W,YJR094C,YMR075W,YMR176W
YKL186C	2	0.035024167	YPL169C
YKL189W	3	0.247707405	YHR102W,YOR353C
YKL190W	3	0.209357548	YLR433C,YML057W
YKL193C	19	0.650072017	YER133W,YJL005W,YOR353C,YBR050C,YOR179C,YPR107C,YLR277C,YLR115W,YKR002W,YNL222W,YDR028C,YDR195W,YGR156W,YKL059C,YJR093C,YAL043C,YKL018W,YDR301W
YKL196C	13	0.312484961	YLR268W,YOR327C,YAL030W,YLR093C,YPL232W,YMR183C,YOR036W,YOL018C,YLR026C,YGR009C,YDR468C,YGL095C
YKL203C	8	0.614926946	YIL105C,YJL058C,YER093C,YNL047C,YOL078W,YMR068W,YNL006W
YKL205W	2	0.090938201	YOR160W
YKL210W	3	0.509463871	YHR171W,YHR111W
YKL213C	61	0.467862246	YJL112W,YJL069C,YER082C,YAR003W,YDR324C,YBR175W,YCR057C,YDR267C,YGL137W,YFR021W,YDL145C,YGL100W,YKL018W,YCL039W,YCR084C,YKL021C,YIL046W,YFL009W,YBR103W,YBL008W,YGL213C,YBR234C,YGR200C,YCR072C,YGL190C,YNL317W,YIR012W,YDR080W,YLR129W,YPL126W,YMR093W,YOR272W,YMR131C,YLR409C,YLR222C,YNL253W,YLR208W,YNL182C,YPL139C,YOR212W,YNL006W,YOR230W,YOR269W,YLR429W,YPL100W,YOR026W,YMR092C,YOR229W,YKR036C,YPL151C,YLL011W,YLR196W,YMR049C,YEL056W,YER107C,YDR364C,YGL004C,YGR225W,YDR165W,YDR488C
YKL214C	25	0.287002806	YNL253W,YPR112C,YPL043W,YOR361C,YPR042C,YMR302C,YNL197C,YOL041C,YNL110C,YOL123W,YNL251C,YPL190C,YNL004W,YDR432W,YDR381W,YCL011C,YER165W,YDL209C,YGL044C,YGR159C,YBR212W,YJR091C,YDL224C,YHL024W
YKR001C	3	1	YLL001W,YOR211C
YKR002W	20	0.779837805	YOR179C,YLR277C,YLR115W,YGR156W,YNL317W,YPR107C,YNL222W,YDR195W,YKL059C,YJR093C,YAL043C,YDR301W,YKL018W,YER133W,YDR228C,YBR050C,YDR028C,YKL193C,YMR061W
YKR006C	42	0.939649993	YDR237W,YDR322W,YBR122C,YDR462W,YCR071C,YPR100W,YLR312W-A,YNL185C,YMR286W,YOR150W,YPL183W-A,YNL177C,YMR193W,YMR225C,YKR085C,YNR022C,YNL284C,YNL252C,YNL005C,YML009C,YBL038W,YMR024W,YDR405W,YPL173W,YLR439W,YBR282W,YML025C,YKL167C,YJL096W,YDR116C,YDL202W,YGR076C,YHR147C,YDR115W,YCR003W,YJL063C,YGL068W,YKL138C,YBR268W,YKL170W,YCR046C
YKR007W	5	0.652942921	YGR163W,YBR077C,YML121W,YKL143W
YKR008W	19	0.653647325	YGR056W,YLR357W,YLR033W,YCR020W-B,YIL126W,YHR056C,YBL006C,YCR052W,YDR303C,YFR037C,YLR321C,YMR091C,YML127W,YPR034W,YGR275W,YMR033W,YGR270W,YLR399C
YKR010C	4	0.118775848	YJL076W,YFR028C,YDL042C
YKR014C	24	0.726210721	YLR229C,YKR055W,YNL090W,YNL180C,YNL304W,YPR165W,YOR101W,YNL098C,YML064C,YLR262C,YLR293C,YML001W,YOR089C,YNL093W,YGR152C,YER031C,YGL210W,YFL038C,YFL005W,YCR027C,YIL118W,YER136W,YOR370C
YKR020W	4	0.852835444	YJL029C,YDR484W,YDR027C
YKR022C	2	0.029990882	YLR424W
YKR024C	32	0.511690184	YFL002C,YGL251C,YDL031W,YBR142W,YJL050W,YNR038W,YMR128W,YLR398C,YKR059W,YMR190C,YOR046C,YNL112W,YOR204W,YLR276C,YLL008W,YJL138C,YGL078C,YDL084W,YGL064C,YGL120C,YGL171W,YKL078W,YHR169W,YIR002C,YLR032W,YOR191W,YPL082C,YBR073W,YGL163C,YJR035W,YFR038W
YKR025W	30	0.826114997	YJL011C,YNL151C,YDR045C,YOR207C,YPR190C,YOR116C,YDL150W,YKL144C,YNR003C,YNL113W,YPR110C,YOR210W,YOR224C,YPR187W,YBR154C,YHR143W-A,YJR063W,YPR010C,YOR341W,YDR404C,YGL070C,YJL140W,YOR340C,YOR151C,YIL021W,YNL248C,YJL148W,YDR156W,YOL005C
YKR026C	7	0.79644826	YLR291C,YGR083C,YDR211W,YOR260W,YJR007W,YPR041W
YKR027W	7	0.533790035	YOR299W,YMR237W,YJL099W,YLR330W,YDL192W,YDL137W
YKR028W	5	0.25749272	YDL047W,YJL098W,YFR040W,YGL229C
YKR029C	10	0.416994689	YDR155C,YGL194C,YBR103W,YIL112W,YCR033W,YOL068C,YDR310C,YJL168C,YOR279C
YKR034W	4	0.055110764	YKL185W,YER040W,YJL110C
YKR035W-A	6	0.674038103	YMR077C,YLR025W,YKL002W,YKL041W,YDR486C
YKR036C	64	0.444226779	YLR055C,YLR129W,YMR116C,YOR272W,YMR131C,YNL253W,YPR178W,YLR208W,YMR093W,YPL126W,YNL317W,YLR222C,YLR409C,YPL139C,YNL182C,YOR026W,YOR212W,YNL006W,YOR230W,YOR269W,YLR196W,YPL100W,YLR429W,YMR092C,YOR229W,YPL151C,YLL011W,YMR049C,YJL069C,YER082C,YAR003W,YDR324C,YBR175W,YCR057C,YDR267C,YGL137W,YFR021W,YDL145C,YGL100W,YKL018W,YCL039W,YJL112W,YCR084C,YKL021C,YIL046W,YFL009W,YBR103W,YBL008W,YGL213C,YBR234C,YGR200C,YCR072C,YGL190C,YIR012W,YDR080W,YKL213C,YEL056W,YER107C,YDR364C,YGL004C,YGR225W,YDR165W,YDR488C
YKR037C	10	0.86556281	YGL061C,YDR320C-A,YDR016C,YKL138C-A,YKR083C,YDR201W,YKL052C,YBR233W-A,YGR113W
YKR038C	5	0.885962639	YKR095W-A,YJL184W,YML036W,YGR262C
YKR042W	4	1	YIL123W,YJL116C,YNL066W
YKR048C	3	0.739739928	YNL246W,YLL002W
YKR054C	3	0.084462069	YMR299C,YLR106C
YKR055W	22	0.708664363	YKR014C,YER031C,YGR152C,YLR229C,YGL210W,YLR262C,YML001W,YNL090W,YNL098C,YNL180C,YNL304W,YOR101W,YML064C,YLR293C,YPR165W,YNL093W,YOR089C,YFL038C,YFL005W,YCR027C,YIL118W
YKR057W	47	0.954573155	YGL189C,YGR214W,YGL123W,YER131W,YGR118W,YJL136C,YBR181C,YLR048W,YJL191W,YHL015W,YNL096C,YML063W,YNL302C,YLR167W,YOR293W,YOR167C,YLR264W,YPR132W,YMR230W,YML026C,YOL121C,YML024W,YMR143W,YPL081W,YMR116C,YPL090C,YLR441C,YOR096W,YOL040C,YNL178W,YBR048W,YER074W,YCR031C,YJR123W,YER102W,YDR025W,YBL072C,YBR189W,YDR064W,YDR447C,YIL069C,YDR450W,YKL156W,YDL083C,YHR021C,YOR119C
YKR059W	3	0.075333807	YOL139C,YGR162W
YKR060W	2	0.009636174	YHR052W
YKR062W	2	0.111571891	YKL028W
YKR065C	9	0.635599255	YLR008C,YIL022W,YOR232W,YJL104W,YNR017W,YPL063W,YGR033C,YJL143W
YKR068C	11	1	YOR115C,YDR472W,YDR108W,YBR254C,YMR218C,YDR246W,YML077W,YDR407C,YGR166W,YEL048C
YKR072C	2	1	YKL088W
YKR081C	5	0.106752774	YHR088W,YOL077C,YHR066W,YDR312W
YKR082W	17	0.551046834	YLR208W,YER105C,YBL079W,YMR047C,YDL088C,YJR042W,YGL100W,YGL092W,YKL057C,YDL116W,YKL068W,YGL172W,YMR153W,YFR002W,YJL041W,YGR119C
YKR083C	10	0.895828804	YBR233W-A,YGL061C,YDR016C,YDR320C-A,YKL138C-A,YKR037C,YDR201W,YKL052C,YGR113W
YKR084C	14	0.281474464	YDR385W,YLR069C,YOR133W,YOR187W,YPR080W,YBR118W,YDR172W,YAL035W,YJL102W,YPL217C,YOL023W,YOR076C,YBR143C
YKR085C	42	0.939649993	YDR237W,YBR122C,YDR322W,YBL038W,YDR462W,YCR071C,YDR405W,YKR006C,YBR282W,YKL167C,YJL096W,YLR312W-A,YPR100W,YNL185C,YMR286W,YOR150W,YPL183W-A,YNL177C,YMR193W,YDR115W,YDR116C,YDL202W,YNR022C,YGR076C,YHR147C,YMR225C,YML009C,YMR024W,YNL252C,YNL284C,YML025C,YPL173W,YLR439W,YNL005C,YCR003W,YJL063C,YGL068W,YKL138C,YBR268W,YKL170W,YCR046C
YKR094C	22	0.930997652	YDL130W,YDL081C,YDR382W,YIL148W,YDR418W,YDL075W,YEL054C,YDL191W,YGR085C,YDL136W,YGL030W,YLR075W,YLR340W,YLR406C,YLR448W,YML073C,YOL039W,YOL127W,YOR063W,YPL131W,YPR102C
YKR095W	2	0.025605073	YIL149C
YKR095W-A	5	0.975955793	YML036W,YKR038C,YJL184W,YGR262C
YKR099W	8	0.046935604	YCR033W,YJL176C,YFR037C,YDR448W,YER088C,YMR213W,YNL216W
YLL001W	3	1	YKR001C,YOR211C
YLL002W	3	0.078949799	YNL246W,YKR048C
YLL004W	7	0.64103769	YML065W,YNL261W,YPR162C,YHR118C,YBR060C,YJL194W
YLL006W	4	0.406972838	YOL009C,YAL010C,YNL026W
YLL008W	32	0.509785004	YGL251C,YKR059W,YNR038W,YBR142W,YMR128W,YDL031W,YLR398C,YMR190C,YOR046C,YOR204W,YNL112W,YLR276C,YJL050W,YFL002C,YKR024C,YJL138C,YGL078C,YDL084W,YGL064C,YGL120C,YGL171W,YKL078W,YHR169W,YIR002C,YLR032W,YPL082C,YOR191W,YBR073W,YGL163C,YJR035W,YFR038W
YLL010C	2	0.106222866	YOR043W
YLL011W	9	0.180633278	YLR129W,YLR222C,YLR409C,YJL069C,YER082C,YCR057C,YDR398W,YDR449C
YLL013C	4	0.229582423	YGL014W,YGL178W,YJL010C
YLL021W	3	0.192163296	YLR319C,YER149C
YLL022C	2	0.03550481	YEL056W
YLL024C	13	0.167928368	YLR369W,YNL209W,YBR169C,YHR064C,YPL106C,YDL229W,YJL034W,YAL005C,YER103W,YBL075C,YEL030W,YGR285C
YLL026W	3	0.085653752	YDR258C,YBR227C
YLL027W	2	1	YPR067W
YLL031C	2	1	YKL165C
YLL034C	18	0.314334136	YJR068W,YER017C,YLL026W,YDL126C,YOR217W,YGR270W,YBL022C,YML065W,YMR089C,YOL094C,YNL290W,YPR024W,YMR078C,YNL329C,YPR173C,YLR397C,YDR258C
YLL038C	5	0.597516726	YDL161W,YJR125C,YDR153C,YLR206W
YLL039C	12	0.229588864	YML029W,YMR276W,YNR032C-A,YEL037C,YER162C,YLR207W,YOL013C,YBR273C,YDR057W,YBR201W,YJL034W
YLL042C	5	0.998062169	YMR159C,YPL149W,YNR007C,YBR217W
YLR002C	3	0.165498806	YOR206W,YDR060W
YLR005W	11	0.679165235	YER171W,YPR056W,YDR311W,YPL122C,YIL143C,YDR079C-A,YDR460W,YDL108W,YPR025C,YGR258C
YLR007W	7	0.901170595	YML023C,YEL019C,YER038C,YOL034W,YDR288W,YLR383W
YLR008C	9	0.800693883	YJL104W,YKR065C,YJL143W,YIL022W,YGR033C,YPL063W,YNR017W,YOR232W
YLR015W	7	0.479648643	YDR469W,YPL138C,YBR175W,YBR258C,YAR003W,YHR119W
YLR016C	2	0.226213942	YGL174W
YLR021W	6	0.133504848	YOL038W,YML092C,YPL144W,YGR253C,YGR135W
YLR024C	2	1	YGR184C
YLR025W	6	0.891149876	YKL002W,YKL041W,YMR077C,YKR035W-A,YDR486C
YLR026C	19	0.486170013	YPL232W,YDR468C,YOR106W,YMR183C,YOR036W,YOL018C,YGL212W,YIL004C,YGL095C,YAL030W,YGR009C,YDR164C,YOR327C,YKL196C,YLR268W,YLR093C,YLR078C,YHL031C
YLR032W	50	0.494021514	YBR114W,YBR245C,YOR290C,YOR304W,YPL082C,YOR191W,YGL150C,YDR334W,YER164W,YIL126W,YAL019W,YBR073W,YFR038W,YJR035W,YGL163C,YGL251C,YER116C,YIR002C,YDL031W,YKR059W,YBR142W,YLL008W,YCR066W,YMR128W,YLR398C,YNR038W,YNL112W,YOR046C,YOR204W,YLR276C,YFL002C,YMR190C,YJL050W,YKR024C,YJL138C,YGL078C,YDL084W,YGL064C,YGL120C,YGL171W,YKL078W,YHR169W,YER063W,YOR156C,YDR409W,YLR234W,YPL024W,YGL058W,YLR394W
YLR033W	19	0.684828532	YGR056W,YLR357W,YKR008W,YIL126W,YHR056C,YBL006C,YCR052W,YCR020W-B,YDR303C,YFR037C,YLR321C,YMR091C,YML127W,YPR034W,YMR033W,YGR275W,YGR270W,YLR399C
YLR035C	6	0.269878418	YMR167W,YNL082W,YNL088W,YPL240C,YIL042C
YLR039C	2	0.198496127	YDR137W
YLR043C	7	0.765694692	YER174C,YDR098C,YGR209C,YCL043C,YOL088C,YOR288C
YLR048W	46	0.914285424	YGR214W,YGL189C,YGL123W,YER131W,YGR118W,YBR181C,YJL191W,YHL015W,YKR057W,YBR048W,YER074W,YCR031C,YJR123W,YER102W,YDR025W,YBL072C,YBR189W,YDR064W,YDR447C,YIL069C,YDR450W,YKL156W,YDL083C,YHR021C,YJL136C,YLR167W,YLR264W,YLR441C,YML024W,YML026C,YML063W,YMR116C,YMR143W,YMR230W,YNL096C,YNL178W,YNL302C,YOL040C,YOL121C,YOR096W,YOR167C,YOR293W,YPL081W,YPL090C,YPR132W
